Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712793580.68,0,0,41.5,0.0,0.0,0.0,23.3563671875,48.00092547024943,1007.3961272395486,48.851886504092356,96877.0
1712793582.55,0,0,41.5,0.0,0.0,0.0,23.2208203125,50.13830230353781,1007.4649978782244,48.27582345056787,67142.5
1712793584.6,0,0,46.0,0.0,0.0,0.0,22.933124999999997,52.06510216991238,1007.6460086283107,46.761883632187676,39004.5
1712793586.57,0,0,44.0,0.0,0.0,0.0,22.84103515625,51.57280848584094,1007.7546046000782,45.85371515334221,46293.5
1712793588.6,0,0,45.0,0.0,0.0,0.0,22.817109375,51.09065241132198,1007.8179118729274,45.32432577331964,53809.5
1712793590.55,0,0,45.0,0.0,0.0,0.0,22.82169921875,50.65625963183606,1007.8581094073652,44.988199141530444,60510.5
1712793592.6,0,0,46.0,0.0,0.0,0.0,22.839472656250003,50.30394421960773,1007.8811271621798,44.79573260878115,66029.0
1712793594.57,0,0,38.0,0.0,0.0,0.0,22.85041015625,49.997152485854954,1007.8972776511057,44.6606899154974,70344.0
1712793596.6,0,0,46.5,0.0,0.0,0.0,22.848359375,49.750126330021864,1007.9102764918805,44.55200121719762,74205.5
1712793598.55,0,0,54.0,0.0,0.0,0.0,22.848359375,49.750126330021864,1007.9102764918805,44.55200121719762,74205.5
1712793600.58,0,0,54.0,0.0,0.0,0.0,22.8462109375,49.585536819278346,1007.9145105678606,44.51659841133088,77318.0
1712793602.57,0,0,57.5,0.0,0.0,0.0,22.83986328125,49.43272847767311,1007.9136039651764,44.52417883409335,80319.5
1712793604.6,0,0,54.5,0.0,0.0,0.0,22.8290234375,49.337195793758845,1007.9070778677897,44.5787461058236,82332.5
1712793606.57,0,0,58.0,0.0,0.0,0.0,22.81984375,49.25710098077411,1007.9024036716489,44.61782890795922,84193.0
1712793608.58,0,0,58.0,0.0,0.5,0.5,22.805292968750003,49.2067228261994,1007.9053013209043,44.593600442348,86096.0
1712793610.57,0,0,48.0,0.0,0.5,0.5,22.7985546875,49.18160691957341,1007.8977323269767,44.656888120173676,87123.5
1712793612.61,0,0,44.5,0.0,1.0,1.0,22.79103515625,49.147296443079334,1007.8983513903676,44.651711863233146,88882.5
1712793614.58,0,0,43.0,0.0,1.0,1.0,22.76994140625,49.13860863688895,1007.9051820189177,44.594597968380306,89882.5
1712793616.6,0,0,63.0,0.0,0.0,0.0,22.746601562499997,49.15391234944858,1007.9031774732565,44.6113588529084,90958.5
1712793618.58,0,0,63.0,0.0,0.0,0.0,22.72697265625,49.17574600459672,1007.8969109817542,44.663755772800165,91955.5
1712793620.6,0,0,54.5,0.0,0.0,0.5,22.717109375,49.20486415017372,1007.8936974907383,44.69062530780717,92820.5
1712793622.58,0,0,50.0,0.0,0.0,0.5,22.717109375,49.22003763810822,1007.8893957972209,44.72659395623498,93028.0
1712793624.61,0,0,44.5,0.0,0.0,1.0,22.71837890625,49.23840545520302,1007.8974928742338,44.658890298798724,93966.5
1712793626.57,0,0,49.0,0.0,0.0,1.0,22.7208203125,49.238709202319825,1007.8963206257528,44.66869201033928,94071.5
1712793628.58,0,0,49.0,0.0,1.0,2.0,22.725703125,49.25449276984517,1007.8913949760536,44.70987782129332,94656.5
1712793630.57,0,0,45.5,0.0,1.0,2.0,22.72794921875,49.24870140955254,1007.8942051996827,44.68638010912723,95411.5
1712793632.6,0,0,51.0,0.5,1.0,2.0,22.7278515625,49.25475998576928,1007.8863024366851,44.75245922349768,95078.5
1712793634.57,0,0,52.5,0.5,1.0,2.0,22.72599609375,49.251493796434666,1007.8695046373928,44.892915626910195,94579.5
1712793636.61,0,0,50.0,0.0,0.0,1.0,22.72248046875,49.263198529516075,1007.8792457248738,44.8114643620888,94180.5
1712793638.55,0,0,50.0,0.0,0.0,1.0,22.71955078125,49.278012765875914,1007.8770390814543,44.82991539749261,94901.0
1712793640.6,0,0,50.5,0.5,0.5,1.5,22.7122265625,49.29228107586346,1007.8753938881339,44.843671879857965,96016.5
1712793642.57,0,0,44.5,0.5,0.5,1.5,22.7067578125,49.31285392062832,1007.8793617016931,44.810494626741615,95468.5
1712793644.6,0,0,46.5,1.0,1.5,2.0,22.70060546875,49.327270533525606,1007.8865137593673,44.750692188025326,96375.5
1712793646.56,0,0,46.5,1.0,1.5,2.0,22.693378906249997,49.32940763786237,1007.8781450244174,44.82066793604885,96044.0
1712793648.57,0,0,50.5,1.0,2.0,2.0,22.693378906249997,49.32940763786237,1007.8781450244174,44.82066793604885,96044.0
1712793650.57,0,0,60.0,1.0,2.0,2.0,22.680683593749997,49.34301067827529,1007.8849270718995,44.76395934670077,96541.5
1712793652.61,0,0,44.0,1.0,2.0,3.0,22.66740234375,49.35957837105734,1007.8830080863213,44.78000505313436,97130.0
1712793654.57,0,0,48.5,1.0,2.0,3.0,22.65099609375,49.37575839836935,1007.8828631638135,44.78121684541586,97158.5
1712793656.58,0,0,48.5,1.0,2.0,3.0,22.6391796875,49.39554805276708,1007.8841968806266,44.77006489381776,97839.0
1712793658.57,0,0,56.0,1.0,2.0,3.0,22.62560546875,49.42119661989131,1007.8792160893373,44.81171213976501,97725.0
1712793660.6,0,0,47.5,1.0,2.0,3.0,22.608515625,49.434257394441964,1007.8788111476808,44.81509807935858,97925.5
1712793662.57,0,0,55.5,1.0,2.0,3.0,22.60236328125,49.469950529294145,1007.8790779491662,44.81286719638936,97669.0
1712793664.62,0,0,55.5,1.0,2.0,3.0,22.5993359375,49.48780592308967,1007.8818716377143,44.78950754726408,98471.5
1712793666.57,0,0,48.5,1.0,2.0,3.0,22.5997265625,49.51216771093794,1007.8799295420158,44.80574653577915,98413.5
1712793668.6,0,0,54.0,1.0,2.0,3.0,22.6003125,49.55175747135219,1007.8851881315675,44.76177650213798,98674.5
1712793670.57,0,0,44.5,1.0,2.0,3.0,22.6059765625,49.58894827156597,1007.8841234065595,44.77067925893965,98820.5
1712793672.61,0,0,55.5,1.0,2.0,3.0,22.6059765625,49.60719328443241,1007.8824030213927,44.785064346483324,98588.0
1712793674.55,0,0,55.5,1.0,2.0,3.0,22.605976562499997,49.64673046757517,1007.8806826291432,44.79944953827426,99114.0
1712793676.6,0,0,53.0,1.0,1.0,3.0,22.60744140625,49.65908077466541,1007.8770554549149,44.82977849634261,98907.5
1712793678.57,0,0,34.5,1.0,1.0,3.0,22.60890625,49.65926384061086,1007.8768690202774,44.831337398311135,99495.5
1712793680.6,0,0,49.0,1.0,1.0,2.5,22.604121093750003,49.65258191368449,1007.881090765276,44.796036896180226,99821.5
1712793682.57,0,0,53.5,1.0,1.0,2.5,22.58908203125,49.66286909161898,1007.8874766539021,44.74264093512846,99466.0
1712793684.58,0,0,53.5,1.0,1.0,2.0,22.577265625,49.66747550597728,1007.8948280149523,44.68117245965186,99495.5
1712793686.57,0,0,53.5,1.0,1.0,2.0,22.567988281250003,49.67239948608814,1007.8899859590094,44.72165929752653,100000.5
1712793688.6,0,0,47.5,1.0,1.0,2.0,22.56095703125,49.68368835151759,1007.8741926911425,44.8537157976326,100030.0
1712793690.57,0,0,52.0,1.0,1.0,2.0,22.5551953125,49.68601010260182,1007.877677026779,44.82458119646286,100359.5
1712793692.58,0,0,52.0,0.5,0.5,1.5,22.54298828125,49.69361033832108,1007.8886884111345,44.732508770171876,100691.5
1712793694.57,0,0,53.0,0.5,0.5,1.5,22.5376171875,49.705107979088424,1007.8876500219128,44.74119133478787,100722.0
1712793696.61,0,0,54.0,0.0,0.0,1.0,22.53458984375,49.713856658243316,1007.8870021217276,44.74660873165443,100631.5
1712793698.55,0,0,49.5,0.0,0.0,1.0,22.53458984375,49.713856658243316,1007.8870021217276,44.74660873165443,100631.5
1712793700.58,0,0,43.5,0.0,0.0,1.0,22.53908203125,49.72354644931901,1007.8831635705617,44.77870496174781,100812.5
1712793702.58,0,0,43.5,0.5,0.5,1.5,22.545527343750003,49.72435275314689,1007.8825173248194,44.78410859799497,100752.0
1712793704.57,0,0,47.5,0.5,0.5,1.5,22.553046875,49.719207966152226,1007.8827666295757,44.782024022917184,100782.5
1712793706.66,0,0,56.0,0.5,1.0,1.5,22.55265625,49.7282874976526,1007.8829882624074,44.780170815586416,101086.0
1712793708.57,0,0,50.5,0.5,1.0,1.5,22.54826171875,49.74295220350767,1007.8887069840264,44.732353469663686,100783.0
1712793710.6,0,0,50.5,0.0,1.0,1.0,22.53810546875,49.756897045364276,1007.8858678056866,44.75609336211954,101208.0
1712793712.57,0,0,50.5,0.0,1.0,1.0,22.5270703125,49.773776185209364,1007.8893324435371,44.72712379501213,101178.0
1712793714.6,0,0,52.0,0.0,0.5,0.5,22.5157421875,49.7906198796822,1007.8811365028242,44.79565442977418,101454.5
1712793716.57,0,0,53.0,0.0,0.5,0.5,22.506953125,49.78951958644087,1007.8796708926768,44.80790924558164,101640.0
1712793718.6,0,0,40.0,0.0,0.0,0.0,22.49796875,49.797526453152535,1007.8830459612154,44.77968837759291,101607.5
1712793720.56,0,0,40.0,0.0,0.0,0.0,22.49640625,49.80646215279463,1007.8890923528146,44.72913124413218,101639.0
1712793722.61,0,0,45.5,0.0,0.0,0.0,22.503828125,49.828700643021214,1007.884023370558,44.771515695016085,101979.0
1712793724.57,0,0,43.5,0.0,0.0,0.0,22.51583984375,49.82107224871626,1007.8821562184884,44.787128004438145,101515.0
1712793726.61,0,0,50.0,0.0,0.0,0.0,22.532734375,49.82623295001363,1007.889129763729,44.7288183870138,101578.0
1712793728.58,0,0,42.0,0.0,0.0,0.0,22.54513671875,49.80343294111965,1007.8844591815339,44.767871635843186,101423.5
1712793730.58,0,0,42.0,0.0,1.0,1.0,22.54083984375,49.80593847932535,1007.8834564584063,44.77625596357752,101546.0
1712793732.57,0,0,58.5,0.0,1.0,1.0,22.53576171875,49.854014507743955,1007.8837570371928,44.773742656995694,101578.0
1712793734.6,0,0,45.0,0.0,1.0,1.0,22.53615234375,49.87233384409639,1007.8783748432481,44.81874632525651,101609.0
1712793736.58,0,0,59.5,0.0,1.0,1.0,22.5399609375,49.9063119087853,1007.879439561867,44.8098435477299,101949.0
1712793738.6,0,0,47.0,0.0,1.0,1.0,22.54513671875,49.91914497680102,1007.8801586230647,44.80383104987234,101855.0
1712793740.55,0,0,47.0,0.0,1.0,1.0,22.54533203125,49.91307749498051,1007.8830582058433,44.779585981421704,102197.5
1712793742.6,0,0,46.5,0.0,0.5,0.5,22.549335937499997,49.91053394017136,1007.8861622915051,44.75363103822622,102041.5
1712793744.58,0,0,56.0,0.0,0.5,0.5,22.55578125,49.89611348572433,1007.8786347834215,44.816572771902614,102290.0
1712793746.58,0,0,41.5,0.0,0.0,0.0,22.55578125,49.89611348572433,1007.8786347834215,44.816572771902614,102290.0
1712793748.55,0,0,41.5,0.0,0.0,0.0,22.55783203125,49.89027954668056,1007.8811266903681,44.79573648893117,101670.0
1712793750.6,0,0,46.5,0.0,1.0,1.0,22.5602734375,49.896677017808784,1007.879956415559,44.80552182242477,101670.0
1712793752.57,0,0,49.0,0.0,1.0,1.0,22.56515625,49.87901643255684,1007.8827765903977,44.78194072973322,102010.0
1712793754.61,0,0,48.5,0.5,1.0,1.0,22.562617187500003,49.86651627012184,1007.8803467499519,44.80225801697445,102197.0
1712793756.57,0,0,46.0,0.5,1.0,1.0,22.55646484375,49.86269968005794,1007.8754514760593,44.84319032687978,102134.5
1712793758.58,0,0,46.0,1.0,1.0,1.0,22.5481640625,49.87993043827768,1007.8739254080072,44.85595072061586,102543.0
1712793760.57,0,0,54.5,1.0,1.0,1.0,22.538984375,49.884870065375026,1007.8752629982639,44.84476630031932,102731.5
1712793762.6,0,0,41.0,1.0,1.0,1.0,22.52921875,49.89582745685207,1007.8713419719196,44.87755246339893,102729.5
1712793764.58,0,0,43.5,1.0,1.0,1.0,22.51916015625,49.91284013537605,1007.8781227598547,44.82085410258941,102321.0
1712793766.6,0,0,48.5,1.0,1.5,1.5,22.51779296875,49.92485237268036,1007.8767480516815,44.832348862854744,102509.5
