Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712789839.45,0,0,31.5,4.0,5.0,7.0,27.451484375,38.9165354944994,1006.3910274405137,57.262778535687545,20343.0
1712789841.44,0,0,37.0,4.0,5.0,7.0,27.55666015625,38.66634314643575,1006.3978735295123,57.20546600303056,26336.5
1712789843.41,0,0,37.0,4.0,5.5,7.5,27.55666015625,38.66634314643575,1006.3978735295123,57.20546600303056,26336.5
1712789845.43,0,0,37.5,4.0,5.5,7.5,27.609296875,38.382206600863356,1006.398324061376,57.2016943390695,32564.5
1712789847.45,0,0,32.5,4.0,6.0,8.0,27.63732421875,38.15602846264916,1006.39438230918,57.234692962759766,38358.5
1712789849.43,0,0,34.5,4.0,6.0,8.0,27.646992187499997,37.98253909211695,1006.3953291982099,57.22676601937391,43583.0
1712789851.43,0,0,34.5,5.0,7.0,8.0,27.640546875,37.8761049062436,1006.3987430468237,57.19818677642802,47620.5
1712789853.43,0,0,38.5,5.0,7.0,8.0,27.619453125,37.8367516192632,1006.3991974220519,57.194383013758596,51280.5
1712789855.45,0,0,40.0,4.5,6.5,8.0,27.584101562500003,37.81305268280009,1006.3886549969421,57.28263971618821,54739.0
1712789857.43,0,0,29.0,4.5,6.5,8.0,27.55900390625,37.827558436974236,1006.3808756010862,57.34776601192221,57365.0
1712789859.46,0,0,38.0,4.0,6.0,8.0,27.53205078125,37.847582692786105,1006.3761504642207,57.38732335901524,60004.5
1712789861.41,0,0,38.0,4.0,6.0,8.0,27.502070312500003,37.85015285212719,1006.376043909186,57.38821540504175,62258.0
1712789863.45,0,0,29.0,3.0,5.0,7.0,27.47853515625,37.873392893540064,1006.3881236524169,57.28708795964961,63894.0
1712789865.46,0,0,36.0,3.0,5.0,7.0,27.45041015625,37.88187043437159,1006.3875536029243,57.29186015220933,65673.0
1712789867.46,0,0,28.0,3.0,5.0,7.0,27.42111328125,37.92450722546046,1006.3850786120508,57.312579860648086,67173.0
1712789869.43,0,0,41.0,3.0,5.0,7.0,27.3977734375,37.96777731712231,1006.3879336740312,57.28867834321949,68495.5
1712789871.43,0,0,41.0,3.0,5.0,7.0,27.38126953125,38.00891641593155,1006.3871484225283,57.29525217341509,69257.0
1712789873.43,0,0,27.5,3.0,5.0,7.0,27.355488281249997,38.057666282532836,1006.3895029118572,57.27554128650492,70185.0
1712789875.46,0,0,29.5,4.0,5.0,7.0,27.32091796875,38.10264170089571,1006.3905876558277,57.26646023811675,71321.0
1712789877.43,0,0,32.5,4.0,5.0,7.0,27.281171875,38.138500027690185,1006.3858667155255,57.30598220126927,72587.5
1712789879.48,0,0,35.5,4.0,5.5,7.0,27.24748046875,38.20361194898065,1006.3762384625369,57.38658666258268,73608.5
1712789881.4,0,0,35.5,4.0,5.5,7.0,27.21525390625,38.254588100337,1006.3733148225434,57.4110625429967,74294.5
1712789883.45,0,0,32.5,4.0,6.0,7.0,27.19259765625,38.31517367041811,1006.381588234811,57.34180017259193,74825.0
1712789885.43,0,0,31.5,4.0,6.0,7.0,27.17150390625,38.36448881691901,1006.3802683047662,57.352850092922395,75670.5
1712789887.46,0,0,32.0,4.0,5.0,7.0,27.1493359375,38.39937872689855,1006.3798013238402,57.35675950449772,76256.0
1712789889.41,0,0,32.0,4.0,5.0,7.0,27.12287109375,38.462473986019575,1006.3792868065038,57.361066877914936,77062.5
1712789891.46,0,0,42.5,3.5,5.0,6.5,27.09171875,38.510757467732475,1006.3780891216559,57.37109351421308,77382.5
1712789893.4,0,0,26.5,3.5,5.0,6.5,27.09171875,38.510757467732475,1006.3780891216559,57.37109351421308,77382.5
1712789895.45,0,0,36.0,3.0,5.0,6.0,27.05939453125,38.55319431157161,1006.3810470721453,57.34633051847134,77996.0
1712789897.43,0,0,33.5,3.0,5.0,6.0,27.031757812499997,38.58753480094359,1006.3794857917399,57.35940110198072,78472.5
1712789899.45,0,0,33.5,2.5,4.5,6.5,27.008125,38.6194376008503,1006.364503565121,57.48482818953417,79213.0
1712789901.43,0,0,33.0,2.5,4.5,6.5,26.98,38.64513070582147,1006.359545967296,57.52633218366171,79514.0
1712789903.45,0,0,39.5,2.5,4.5,6.5,26.94689453125,38.68750928220705,1006.3629517714944,57.497819440889025,79856.5
1712789905.43,0,0,36.0,2.5,4.5,6.5,26.91916015625,38.736204501090185,1006.3542921059453,57.570316562421105,79893.0
1712789907.44,0,0,36.0,4.0,6.0,8.0,26.8946484375,38.773774430931766,1006.3560566629216,57.55554400967928,80199.0
1712789909.43,0,0,27.0,4.0,6.0,8.0,26.86603515625,38.83100750371392,1006.3580853843889,57.53855987899286,80937.5
1712789911.46,0,0,36.0,4.0,6.0,8.0,26.840546875,38.87997510916343,1006.3565268100137,57.551607980110134,81131.5
1712789913.43,0,0,39.0,4.0,6.0,8.0,26.8188671875,38.900638291151324,1006.3559551670562,57.556393689523944,81605.5
1712789915.45,0,0,33.5,4.0,6.0,8.0,26.78908203125,38.94916326872524,1006.3517426530385,57.59166022281014,82246.5
1712789917.42,0,0,33.5,4.0,6.0,8.0,26.763300781250003,38.99525267495176,1006.3531625669386,57.57977289671395,82247.5
1712789919.45,0,0,46.5,4.0,6.0,8.0,26.74181640625,39.03606334981707,1006.3468414057924,57.63269286628305,82694.5
1712789921.43,0,0,34.0,4.0,6.0,8.0,26.71779296875,39.07661055326225,1006.3441857397852,57.654925905673444,83228.5
1712789923.47,0,0,30.5,4.0,7.0,8.0,26.701484375,39.11224011481109,1006.3428039087264,57.66649446140519,82980.0
1712789925.43,0,0,32.5,4.0,7.0,8.0,26.692890625,39.14870204214894,1006.3487560424076,57.61666376010504,82980.5
1712789927.42,0,0,32.5,4.0,7.0,8.0,26.6856640625,39.17956545674782,1006.3517347066132,57.59172675772997,83146.0
1712789929.46,0,0,30.0,4.0,6.5,8.0,26.6696484375,39.22387546428429,1006.3542881217722,57.57034991898446,83351.5
1712789931.43,0,0,39.5,4.0,6.5,8.0,26.65421875,39.268259465044494,1006.3569263771371,57.54826287225829,83685.5
1712789933.45,0,0,34.5,4.0,6.0,8.0,26.6399609375,39.30702242715694,1006.3536773446394,57.575463254927605,83852.5
1712789935.41,0,0,34.5,4.0,6.0,8.0,26.62287109375,39.33973068654409,1006.3449626463536,57.648421713822756,84359.5
1712789937.46,0,0,32.5,4.0,7.0,8.0,26.6091015625,39.39583907985939,1006.3451013350113,57.647260570635055,84616.5
1712789939.43,0,0,27.0,4.0,7.0,8.0,26.60578125,39.441565410342136,1006.3509594640673,57.59821696820697,84274.5
1712789941.46,0,0,41.0,4.0,6.5,9.0,26.60470703125,39.49042793770998,1006.3535419623263,57.576596653260296,84317.0
1712789943.4,0,0,29.0,4.0,6.5,9.0,26.60470703125,39.49042793770998,1006.3535419623263,57.576596653260296,84317.0
1712789945.44,0,0,29.0,4.0,6.0,10.0,26.60265625,39.53920017427574,1006.3484803894696,57.618971480876155,84105.5
1712789947.43,0,0,34.5,4.0,6.0,10.0,26.5925,39.56404802157945,1006.3397741785429,57.69185912770892,84359.5
1712789949.45,0,0,29.0,4.0,6.0,10.0,26.5911328125,39.61003098462292,1006.34014994263,57.68871325748843,84445.0
1712789951.43,0,0,33.5,4.0,6.0,10.0,26.58546875,39.649794054760065,1006.3439318378228,57.6570515020491,84658.0
1712789953.47,0,0,27.0,4.0,6.0,9.5,26.57638671875,39.700737169009194,1006.3421622559035,57.67186629680772,84658.0
1712789955.4,0,0,27.0,4.0,6.0,9.5,26.57150390625,39.746376717969476,1006.348943373311,57.615095432638796,84786.5
1712789957.46,0,0,43.5,4.0,6.0,9.0,26.55939453125,39.7970193566177,1006.3517752636499,57.5913872000601,85219.0
1712789959.43,0,0,33.5,4.0,6.0,9.0,26.54669921875,39.827400656058515,1006.3441357318777,57.65534451369334,85218.0
1712789961.45,0,0,32.0,4.0,6.0,8.0,26.5368359375,39.858093804439335,1006.3419610822464,57.673550508643146,85348.5
1712789963.41,0,0,32.0,4.0,6.0,8.0,26.5278515625,39.86289411630609,1006.3403482701813,57.68705288625682,85697.0
1712789965.46,0,0,31.5,4.0,5.5,8.0,26.51681640625,39.86458481632279,1006.3380000190723,57.70671230213581,86138.5
1712789967.43,0,0,32.5,4.0,5.5,8.0,26.5036328125,39.84871733315221,1006.3382187546648,57.70488105885718,86539.0
1712789969.45,0,0,29.0,4.0,5.0,8.0,26.481171875,39.820297545181774,1006.3406725355451,57.684338159404206,87078.0
1712789971.43,0,0,39.0,4.0,5.0,8.0,26.460078125000003,39.820898602376474,1006.3453448866533,57.64522161397919,87215.0
1712789973.49,0,0,39.0,4.0,5.0,8.0,26.441035156250003,39.84193044234981,1006.3420985961012,57.67239925537926,87033.0
1712789975.43,0,0,32.5,4.0,5.0,8.0,26.4243359375,39.85744325199309,1006.3417928110243,57.674959314885015,86987.5
1712789977.46,0,0,30.0,4.0,5.0,7.5,26.40294921875,39.86089972072526,1006.3485789348647,57.61814652257798,87442.0
1712789979.43,0,0,23.5,4.0,5.0,7.5,26.3868359375,39.86204039991599,1006.3526827855158,57.5837895718503,87123.5
1712789981.46,0,0,35.5,4.0,5.0,7.0,26.3665234375,39.87427518575059,1006.3629398937836,57.49791891811957,87396.0
1712789983.4,0,0,35.5,4.0,5.0,7.0,26.340937500000003,39.92347931938524,1006.3750079930651,57.39688779699679,88086.5
1712789985.45,0,0,33.5,4.0,5.0,7.0,26.316914062499997,39.97575357665379,1006.3740400488824,57.40499121248364,87947.0
1712789987.43,0,0,27.5,4.0,5.0,7.0,26.2911328125,40.013401981329956,1006.3693484056007,57.44426834146934,88365.0
1712789989.46,0,0,35.0,3.5,4.5,6.5,26.25919921875,40.050388157249294,1006.3615774785164,57.509324722900814,87993.5
1712789991.41,0,0,35.0,3.5,4.5,6.5,26.2258984375,40.104576200911126,1006.3593657854844,57.527840599838186,87947.0
1712789993.43,0,0,32.5,3.0,4.0,6.0,26.2258984375,40.104576200911126,1006.3593657854844,57.527840599838186,87947.0
1712789995.43,0,0,28.0,3.0,4.0,6.0,26.194843749999997,40.15902030746838,1006.3599342025573,57.523081904569125,87947.0
1712789997.45,0,0,29.0,3.5,5.5,7.5,26.1637890625,40.230833953883305,1006.3656872516169,57.474918592354754,87902.5
1712789999.43,0,0,37.5,3.5,5.5,7.5,26.12599609375,40.293256900781515,1006.3665388422248,57.467789277511216,88039.0
1712790001.44,0,0,37.5,4.0,6.0,7.0,26.0926953125,40.36197833434254,1006.3669018437163,57.46475032277765,88364.5
1712790003.43,0,0,30.0,4.0,6.0,7.0,26.06671875,40.41994008418205,1006.3618688698976,57.50688526178657,88039.5
1712790005.46,0,0,29.0,4.0,6.0,6.0,26.043085937500003,40.475277396980175,1006.3641012241355,57.48819651329369,88364.5
1712790007.44,0,0,40.0,4.0,6.0,6.0,26.023359375,40.53105824833695,1006.3666270991737,57.46705041322622,88927.5
1712790009.47,0,0,32.0,4.0,6.0,6.0,26.00158203125,40.60112243254497,1006.3649533284517,57.481062844906866,89449.5
1712790011.4,0,0,32.0,4.0,6.0,6.0,25.98380859375,40.636858613196424,1006.3594099768161,57.52747062668553,89737.5
1712790013.45,0,0,33.5,4.0,6.0,6.5,25.96857421875,40.678679428788556,1006.3631801456004,57.49590752702168,89545.5
1712790015.44,0,0,37.5,4.0,6.0,6.5,25.96076171875,40.730027049647845,1006.3617212587205,57.50812102528427,89641.0
1712790017.46,0,0,33.5,4.0,6.0,7.0,25.949921875,40.79556439867345,1006.3605287851499,57.5181041932705,89164.0
1712790019.42,0,0,33.5,4.0,6.0,7.0,25.9411328125,40.823617407955666,1006.3557528242961,57.55808766376158,89545.5
1712790021.46,0,0,32.5,4.0,6.0,7.0,25.932246093750003,40.834248383866225,1006.3620569350145,57.50531084358837,89882.5
1712790023.43,0,0,33.0,4.0,6.0,7.0,25.920234375,40.835828299130206,1006.354635693639,57.56744018789725,89785.5
