Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712793240.92,0,0,55.0,1.0,1.0,1.0,26.0290234375,45.06679567250664,1007.3996228326047,48.822646639871614,39687.5
1712793242.9,0,0,52.0,1.0,1.0,1.0,25.9719921875,44.69124541617465,1007.4304732255407,48.56459198707784,42659.0
1712793244.92,0,0,45.0,1.0,1.0,1.0,25.9091015625,44.689750986508415,1007.4535108900386,48.37189276324932,46133.0
1712793246.88,0,0,45.0,1.0,1.0,1.0,25.922480468750003,44.406461610464554,1007.4631778453014,48.29103424800241,51978.5
1712793248.92,0,0,53.0,1.0,1.0,1.0,25.93400390625,44.09380331429071,1007.4637731843383,48.2860546064548,56905.0
1712793250.9,0,0,46.0,1.0,1.0,1.0,25.92375,43.808717204939896,1007.4687018676174,48.24482931596884,60531.0
1712793252.92,0,0,48.0,1.0,1.0,1.0,25.89435546875,43.62810890563513,1007.4796576766095,48.15319154972191,63779.5
1712793254.88,0,0,48.0,1.0,1.0,1.0,25.85783203125,43.48816842025789,1007.4790070287847,48.15863376493089,66562.0
1712793256.92,0,0,54.5,0.5,1.0,1.0,25.82296875,43.43696313251143,1007.4793236383273,48.15598552621073,69006.5
1712793258.9,0,0,57.0,0.5,1.0,1.0,25.7841015625,43.39710412608154,1007.4757113495333,48.18619974312809,71021.0
1712793260.93,0,0,53.0,0.0,1.0,1.0,25.75158203125,43.393349795995974,1007.4720522938371,48.21680523149306,72683.5
1712793262.9,0,0,44.5,0.0,1.0,1.0,25.7212109375,43.3898446223235,1007.4762071156854,48.18205299375188,74032.0
1712793264.92,0,0,44.5,0.0,1.0,1.0,25.68537109375,43.40044165708507,1007.4749127994304,48.192879123487174,75161.0
1712793266.9,0,0,49.5,0.0,1.0,1.0,25.63810546875,43.409721253200004,1007.4671124601402,48.2581236786331,76256.0
1712793268.92,0,0,52.0,0.0,0.5,0.5,25.58859375,43.427581999158846,1007.4591037757216,48.32511138726905,77455.5
1712793270.9,0,0,49.0,0.0,0.5,0.5,25.54904296875,43.44953983888825,1007.456932823203,48.343270249065434,78803.0
1712793272.93,0,0,44.5,0.0,0.0,0.0,25.51798828125,43.49016340663566,1007.4452582010417,48.440922166681226,79288.0
1712793274.87,0,0,44.5,0.0,0.0,0.0,25.48390625,43.542236360715,1007.4407473781403,48.47865299173306,80276.0
1712793276.93,0,0,49.5,0.0,0.0,0.0,25.44787109375,43.582299461855214,1007.439099467603,48.49243700175501,80935.5
1712793278.89,0,0,50.5,0.0,0.0,0.0,25.40744140625,43.61301395390516,1007.4372017699711,48.50831041425148,81606.0
1712793280.92,0,0,47.5,0.0,0.0,0.0,25.36486328125,43.69658389663418,1007.4413007940046,48.4740239392969,82046.0
1712793282.88,0,0,47.5,0.0,0.0,0.0,25.317011718750003,43.76776495238669,1007.4316213150237,48.554988566574025,82898.0
1712793284.92,0,0,59.0,0.0,0.0,0.0,25.273066406250003,43.82170915806678,1007.4317490998147,48.55391967405654,83684.5
1712793286.9,0,0,57.5,0.0,0.0,0.0,25.229609375,43.86686322853423,1007.436117989286,48.51737574653319,84359.5
1712793288.94,0,0,47.0,0.0,0.0,0.0,25.18986328125,43.909502345194326,1007.4370222956165,48.50981161993178,84958.0
1712793290.86,0,0,56.0,0.0,0.0,0.0,25.18986328125,43.909502345194326,1007.4370222956165,48.50981161993178,84958.0
1712793292.9,0,0,56.0,0.0,0.0,0.0,25.14875,43.96971504728435,1007.4305113243978,48.564273180012876,85087.5
1712793294.9,0,0,50.0,0.0,0.0,0.0,25.10353515625,44.01173651406761,1007.4311287032804,48.559109057793194,85697.5
1712793296.93,0,0,52.5,0.0,0.0,0.0,25.05548828125,44.05048084076347,1007.4219431517631,48.63594279113158,86315.0
1712793298.9,0,0,50.0,0.0,0.0,0.0,25.01642578125,44.11392257803813,1007.4135704851582,48.705977646210556,87033.0
1712793300.92,0,0,50.0,0.0,0.0,0.0,24.98205078125,44.174971808289115,1007.40246799444,48.79884716434874,87396.5
1712793302.88,0,0,50.0,0.0,0.0,0.0,24.95490234375,44.23687677063382,1007.4022706644082,48.800497786882374,87857.0
1712793304.93,0,0,52.0,0.0,0.5,0.5,24.9270703125,44.28688548272034,1007.4018195374499,48.804271436381896,87763.0
1712793306.9,0,0,53.5,0.0,0.5,0.5,24.8981640625,44.339740965424305,1007.4160158085735,48.68552324017058,88364.5
1712793308.9,0,0,52.0,0.0,0.5,0.5,24.86779296875,44.404280819124516,1007.4329996008903,48.54345978281924,88974.5
1712793310.92,0,0,52.0,0.0,1.0,1.0,24.8395703125,44.463167071265005,1007.4422575750468,48.466020904371724,89356.0
1712793312.9,0,0,48.5,0.0,1.0,1.0,24.8063671875,44.5125998891924,1007.4451220659722,48.442060821132856,89786.0
1712793314.93,0,0,41.0,0.0,1.0,1.0,24.77658203125,44.568370431626846,1007.4406053181838,48.479841252515456,90124.0
1712793316.89,0,0,45.5,0.0,1.0,1.0,24.751582031250003,44.60693225537206,1007.4395673075692,48.48852374619617,90513.0
1712793318.92,0,0,53.5,0.0,1.0,1.0,24.7235546875,44.65996806429881,1007.4456751104651,48.437434903499565,90562.0
1712793320.87,0,0,53.5,0.0,1.0,1.0,24.70529296875,44.71712600925666,1007.4374900406299,48.50589914795862,90660.0
1712793322.92,0,0,47.0,0.0,1.0,1.0,24.6909375,44.756962676759734,1007.4322179338252,48.54999806799223,90955.5
1712793324.9,0,0,59.5,0.0,1.0,1.0,24.6770703125,44.8027974327149,1007.4337812939656,48.5369212087497,90906.0
1712793326.92,0,0,54.5,0.0,0.0,0.0,24.664179687500003,44.83985566253969,1007.4343464789454,48.53219370840756,91153.5
1712793328.88,0,0,54.5,0.0,0.0,0.0,24.65138671875,44.865060676030126,1007.4359329890833,48.518923194517015,91402.5
1712793330.93,0,0,41.0,0.0,0.0,0.5,24.635761718749997,44.90180865692738,1007.4441203466699,48.45043971897081,91352.5
1712793332.89,0,0,63.0,0.0,0.0,0.5,24.617792968750003,44.94125657653832,1007.4398581237573,48.486091258004194,91753.0
1712793334.92,0,0,58.5,0.0,1.0,2.0,24.602558593749997,44.96915579599729,1007.4417767972856,48.470042378563676,92156.5
1712793336.9,0,0,52.5,0.0,1.0,2.0,24.5971875,44.99821933830996,1007.4416510381396,48.471094294001865,92055.5
1712793338.9,0,0,52.5,0.0,1.0,1.0,24.5971875,44.99821933830996,1007.4416510381396,48.471094294001865,92055.5
1712793340.9,0,0,50.0,0.0,1.0,1.0,24.59005859375,45.01519980008414,1007.4464253673616,48.43115935662355,92258.5
1712793342.92,0,0,57.5,0.0,1.0,1.0,24.570625,45.03964377802245,1007.4414976923694,48.472376996160456,92564.0
1712793344.9,0,0,48.5,0.0,1.0,1.0,24.561542968749997,45.08016478761428,1007.4379110532213,48.502377624857886,92769.0
1712793346.93,0,0,49.0,0.0,1.0,1.0,24.55197265625,45.126580632337195,1007.430077234171,48.56790416353758,92975.0
1712793348.88,0,0,49.0,0.0,1.0,1.0,24.5383984375,45.163616714770676,1007.4321091974905,48.55090760616267,93286.0
1712793350.93,0,0,52.5,0.0,1.0,1.0,24.52248046875,45.18849201726036,1007.4329081723718,48.54422453051941,93494.0
1712793352.9,0,0,51.5,0.0,1.0,1.0,24.50705078125,45.210454353964664,1007.4345018780348,48.53089382410058,93808.5
1712793354.92,0,0,50.5,0.0,0.5,1.5,24.4895703125,45.223256364964904,1007.4249875882374,48.61047713801628,93756.0
1712793356.91,0,0,51.0,0.0,0.5,1.5,24.4719921875,45.25983681841065,1007.4239397470717,48.619241963989055,94230.0
1712793358.9,0,0,51.0,0.0,0.0,2.0,24.456953125,45.28780049237655,1007.4278920805164,48.58618213134551,94231.0
1712793360.9,0,0,55.5,0.0,0.0,2.0,24.44513671875,45.31317371552116,1007.4293330425805,48.57412904134292,94124.5
1712793362.93,0,0,48.0,0.0,0.0,2.0,24.43244140625,45.341421568744,1007.430203179515,48.5668506810314,94817.0
1712793364.9,0,0,55.0,0.0,0.0,2.0,24.41896484375,45.357678953269925,1007.4289364297509,48.57744654838323,94656.5
1712793366.94,0,0,55.0,0.0,0.0,2.0,24.407734375,45.38610577002606,1007.4270176548455,48.593496373278995,94710.0
1712793368.9,0,0,53.5,0.0,0.0,2.0,24.39435546875,45.39940175481347,1007.4328090470865,48.545053651906535,94925.5
