Time,PM10,PM25,PM100,Temperature,Gas,Relative Humidity,Pressure,Altitude
1707958175.9086099,0,1,1,21.5298046875,259817,43.88063214999334,1004.5237900556535,72.90629570435313
1707958176.9214854,0,1,1,21.50265625,259204,43.91937620585186,1004.5211431083073,72.9284882549328
1707958177.9343526,0,1,1,21.4774609375,260228,43.98223970950283,1004.5251716634295,72.89471203960397
1707958178.9471757,0,1,1,21.4540234375,260228,44.02142004341203,1004.5201782546407,72.9365777981607
1707958179.9601362,0,1,1,21.4278515625,259408,44.07225187385211,1004.510614891329,73.01675945867066
1707958180.973002,0,1,1,21.4016796875,261260,44.099185572468734,1004.5061725522204,73.05400536529471
1707958181.985868,0,1,1,21.38,260434,44.13260703776264,1004.5006937636241,73.0999413596989
1707958182.9987388,0,1,1,21.3618359375,259204,44.160451147614445,1004.4891330195574,73.19687116680039
1707958184.011653,0,1,1,21.3438671875,259613,44.206261591716896,1004.4915586358725,73.17653377451803
1707958185.0246007,0,1,1,21.3278515625,259817,44.2223955480801,1004.4972457788358,73.12885052036233
1707958186.0374656,0,1,1,21.313203125,260846,44.2506483747549,1004.4983856058343,73.11929378664573
1707958187.0503225,0,1,1,21.297578125,260023,44.28477756188147,1004.4978928284395,73.12342541462174
1707958188.062448,0,1,1,21.2817578125,260434,44.32487457592876,1004.5004875615314,73.10167023090995
1707958189.0769157,0,0,0,21.265546875,260434,44.34697965502215,1004.5007209882259,73.0997130990362
1707958190.0901198,0,0,0,21.251875,259613,44.37535993532827,1004.5017809099945,73.0908263451114
1707958191.102971,0,0,0,21.2348828125,260023,44.41534214965362,1004.493877475405,73.15709168108302
1707958192.1159005,0,0,0,21.212421875,260846,44.44273650296063,1004.4904936236021,73.18546328258358
1707958193.1290114,0,1,1,21.185078125,262510,44.48754798174619,1004.5028495767925,73.08186627749498
1707958194.142424,0,1,1,21.1594921875,262301,44.520587060085006,1004.5027744341438,73.08249629888628
1707958195.155301,0,1,1,21.1348828125,262929,44.58969317427799,1004.5043283056226,73.06946812239835
1707958196.168097,0,1,1,21.1165234375,262092,44.61158123011253,1004.5112028618004,73.0118297474686
1707958197.1806912,0,1,1,21.098359375,262510,44.675455521658975,1004.5149880043947,72.9800940942744
1707958198.1931486,0,1,1,21.07609375,262301,44.70290430679595,1004.5153307738797,72.9772202275318
1707958199.2055852,0,1,1,21.057734375,261883,44.7427947456507,1004.5136653199594,72.99118382519192
1707958200.2180688,0,1,1,21.044453125,263139,44.77727204712302,1004.5170717113594,72.96262377617249
1707958201.230846,0,1,1,21.02609375,265686,44.81117742405554,1004.5205240485903,72.93367858566764
1707958202.2432628,0,1,1,21.009296875,262719,44.857267875974166,1004.5231727034369,72.91147170799026
1707958203.2561533,0,1,1,20.9923046875,262301,44.885340079197114,1004.5220801548036,72.92063185910185
1707958204.2686975,0,1,1,20.9727734375,262719,44.9311358827996,1004.5235691563569,72.90814776764626
1707958205.2812197,0,1,1,20.9548046875,264832,44.959106540816926,1004.5276680121028,72.87378220594383
1707958206.2940643,0,1,1,20.9346875,265258,44.968821427562226,1004.5247610568019,72.89815464302367
1707958207.3068314,0,1,1,20.910078125,264832,45.00805008823932,1004.5245825946473,72.89965090375192
1707958208.319604,0,1,1,20.881953125,264619,45.02285910183683,1004.5253504567496,72.89321300303851
1707958209.3324087,0,1,1,20.8481640625,263771,45.07306385017808,1004.5166465443629,72.96618847976889
1707958210.3453348,0,1,1,20.824140625,264194,45.1364140259775,1004.5089072478263,73.03107683940297
1707958211.3585174,0,1,1,20.79796875,263983,45.18150504525714,1004.5095176940958,73.02595867773398
1707958212.3712149,0,1,1,20.7723828125,264406,45.22066037544948,1004.5042801616025,73.0698717776696
1707958213.38488,0,1,1,20.7512890625,265901,45.28439177370047,1004.5031380178824,73.07944789015144
1707958214.3976614,0,1,1,20.73,263771,45.33007370351961,1004.5016674514195,73.0917776210271
1707958215.4101722,0,1,1,20.7075390625,265045,45.36359773574554,1004.5016476474141,73.09194366466355
1707958216.4230657,0,2,2,20.6844921875,264832,45.42113212085304,1004.5125871413006,73.00022356472435
1707958217.4355316,0,2,2,20.6583203125,265258,45.45424472488625,1004.5131811338383,72.99524337073734
1707958218.4483604,0,2,2,20.6341015625,264194,45.51166990216506,1004.5153319682341,72.97721021376037
1707958219.4607615,0,2,2,20.6075390625,265686,45.57486541363082,1004.5118554588295,73.00635819160912
1707958220.4736428,0,2,2,20.585859375,265045,45.62056672265541,1004.5080126038395,73.0385778031488
1707958221.4865172,0,2,2,20.57140625,265686,45.66710941661323,1004.5111349659148,73.01239900570931
1707958222.4983258,0,2,2,20.55734375,265045,45.70165287822769,1004.5132039066168,72.99505243765832
1707958223.5107977,0,2,2,20.5407421875,264406,45.729881475870556,1004.5178481067538,72.9561142913424
1707958224.5242763,0,2,2,20.5251171875,262719,45.770285120816304,1004.5173020433494,72.96069261720616
1707958225.5375874,0,1,1,20.5110546875,264194,45.835002626144444,1004.5159569723911,72.97197002163927
1707958226.5515323,0,1,1,20.4985546875,263560,45.93009567931006,1004.5206347989997,72.93275003005999
1707958227.5649257,0,1,1,20.4876171875,263560,46.00126770583559,1004.5142818272782,72.98601486573472
1707958228.577779,0,1,1,20.47765625,264406,46.04842234894666,1004.5146776608427,72.98269609440932
1707958229.5912158,0,1,1,20.4690625,263349,46.06554622228863,1004.5224753774713,72.91731823052345
1707958230.6044807,0,1,1,20.46046875,263139,46.1068339791765,1004.5200408032542,72.93773022102019
1707958231.6179907,0,1,1,20.453828125,266116,46.11814749966604,1004.5140511983982,72.98794851860335
1707958232.630929,0,1,1,20.442890625,265045,46.147090028163014,1004.5162228440372,72.96974088765583
1707958233.6438322,0,1,1,20.426875,266116,46.17544826717217,1004.5167220597951,72.96555533991203
1707958234.6567194,0,2,2,20.41671875,264832,46.20448951796104,1004.513378140794,72.9935916116986
1707958235.6695538,0,2,2,20.4032421875,265686,46.27547064308697,1004.5113014412461,73.01100322965958
1707958236.682421,0,2,2,20.3837109375,268065,46.32158165928803,1004.5127385226446,72.99895434239451
1707958237.6952574,0,2,2,20.3684765625,266546,46.36215294729541,1004.521360441488,72.92666608709193
1707958238.70821,0,2,2,20.355,265901,46.40898760268276,1004.5192808541453,72.94410180495467
1707958239.7210665,0,2,2,20.346796875,265686,46.45644713630626,1004.515790761343,72.9733635766314
1707958240.7339623,0,1,1,20.340546875,267847,46.50414627343572,1004.5189771420253,72.9466481966406
1707958241.7468448,0,1,1,20.3348828125,266978,46.551926213344224,1004.5180284297172,72.95460242103613
1707958242.7597208,0,1,1,20.33,265686,46.599809885559715,1004.5115665000045,73.00878090279153
1707958243.772521,0,1,1,20.321796875,267412,46.629142692158226,1004.5080757326604,73.03804851199031
1707958244.7852693,0,1,1,20.308125,266331,46.663901137903984,1004.50737199974,73.0439488235485
