Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712789441.43,0,0,39.0,3.0,6.0,6.0,32.5602734375,32.50743127390275,1006.2695953404381,58.279409032996455,12806.5
1712789443.4,0,0,44.0,3.0,6.0,6.0,32.710078124999995,32.12133831220258,1006.2699804527573,58.27618476242904,16634.5
1712789445.41,0,0,44.0,3.0,6.0,6.0,32.818378906250004,31.84577956619813,1006.2540624776491,58.40945752852615,20777.5
1712789447.4,0,0,43.5,3.0,6.0,6.0,32.8895703125,31.58927636786526,1006.2350932458386,58.568278965090414,24676.0
1712789449.43,0,0,40.0,3.0,6.0,6.0,32.95978515625,31.399404254787537,1006.2223881023948,58.67465522621468,28311.5
1712789451.37,0,0,43.0,3.0,6.0,6.0,32.95978515625,31.399404254787537,1006.2223881023948,58.67465522621468,28311.5
1712789453.44,0,0,42.0,3.0,6.0,6.0,32.98869140625,31.20865272554492,1006.218271518273,58.70912247691571,31444.5
1712789455.38,0,0,42.0,3.0,6.0,6.0,32.999921875,31.060629744074948,1006.216263180622,58.725937728343126,34397.5
1712789457.43,0,0,41.5,3.0,6.0,6.0,32.97775390625,30.93724113728993,1006.2163814886111,58.72494710341189,37103.0
1712789459.4,0,0,41.0,3.0,6.0,6.0,32.999628906249995,30.870349951111102,1006.2131691264505,58.75184355995847,39218.0
1712789461.44,0,0,43.0,3.5,6.5,6.5,33.03361328125,30.790830862150194,1006.2154787972579,58.73250516404201,41018.5
1712789463.39,0,0,43.0,3.5,6.5,6.5,33.01486328125,30.698250144615656,1006.2141149686381,58.74392418388122,43288.5
1712789465.43,0,0,45.5,4.0,6.5,6.5,33.043964843750004,30.6761419340135,1006.2137997710195,58.74656327696412,44618.0
1712789467.4,0,0,51.5,4.0,6.5,6.5,33.120625000000004,30.636370969692727,1006.2175394866963,58.715251449904024,45837.5
1712789469.43,0,0,40.5,3.5,5.5,5.5,33.187617187499995,30.559955406842967,1006.220544406653,58.69009203435458,47089.5
1712789471.4,0,0,46.0,3.5,5.5,5.5,33.234296875,30.259333980294436,1006.1881962915145,58.96094086304723,48404.0
1712789473.42,0,0,46.0,4.0,5.0,6.0,33.1907421875,30.18398233702152,1006.1241757743003,59.4969938225057,49578.0
1712789475.41,0,0,44.0,4.0,5.0,6.0,33.167890625,30.38222035485321,1006.1599288429381,59.19762353025938,50765.0
1712789477.43,0,0,30.5,3.5,5.0,5.5,33.22501953125,30.3929062827739,1006.1898657204054,58.946960195180935,51593.5
1712789479.4,0,0,43.5,3.5,5.0,5.5,33.243671875,30.33965388400295,1006.2067903310462,58.80525207403913,52351.0
1712789481.44,0,0,41.5,3.0,5.0,5.0,33.23703125,30.29510700457618,1006.2231969326663,58.66788307880425,53286.0
