Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712792861.42,0,0,52.0,0.0,1.0,1.0,26.71037109375,45.19595336412077,1006.9440996038109,52.63371011727615,57951.5
1712792863.46,0,0,52.0,0.0,1.0,1.0,26.73712890625,44.892341917030265,1006.9460268690152,52.61758302728356,62735.0
1712792865.42,0,0,58.0,0.0,1.0,1.0,26.78830078125,44.15282408330305,1006.9365422885653,52.69694896863106,65469.5
1712792867.45,0,0,50.5,0.0,1.0,1.0,26.85236328125,43.86704058805091,1006.9375966600342,52.688126063254046,66139.0
1712792869.42,0,0,56.0,0.0,1.0,1.0,26.91837890625,44.49771670287845,1006.9383426449117,52.681883738172715,65723.5
1712792871.44,0,0,49.0,0.0,0.0,0.0,26.9598828125,44.9129580695985,1006.949478504036,52.5887002300383,67313.0
1712792873.42,0,0,49.0,0.0,0.0,0.0,26.98390625,44.368783218110174,1006.9512655011189,52.57374694661975,68917.0
1712792875.46,0,0,46.0,0.0,0.0,0.0,27.00080078125,43.66856546281221,1006.9596561937285,52.503535372303176,70098.0
1712792877.42,0,0,53.0,0.0,0.0,0.0,27.01056640625,43.126485152417985,1006.9633946323049,52.47225295423025,70838.0
1712792879.45,0,0,49.5,0.0,0.0,0.0,27.0106640625,42.71727933892859,1006.9644192381278,52.4636793206123,71503.0
1712792881.42,0,0,50.0,0.0,0.0,0.0,27.00373046875,42.408038693734106,1006.9566210517617,52.52893272885693,72305.5
1712792883.41,0,0,50.0,0.0,0.0,0.5,27.00373046875,42.408038693734106,1006.9566210517617,52.52893272885693,72305.5
1712792885.42,0,0,49.5,0.0,0.0,0.5,26.99669921875,42.14038379283093,1006.9529940350154,52.559282871567746,72650.5
1712792887.48,0,0,49.5,0.0,1.0,2.0,26.986445312500003,41.91374582263949,1006.9545237739892,52.54648231215721,72682.5
1712792889.42,0,0,58.0,0.0,1.0,2.0,26.97716796875,41.766457679090536,1006.95157766592,52.57113482465189,73673.0
1712792891.43,0,0,58.0,0.0,1.0,2.0,26.96369140625,41.6684888315765,1006.955665124691,52.53693171146649,73673.0
1712792893.42,0,0,52.0,0.0,1.0,2.0,26.95451171875,41.61195165515976,1006.9554745479726,52.538526415941945,74261.0
1712792895.45,0,0,62.0,0.0,1.0,2.0,26.945429687500003,41.5320907238675,1006.9615035352017,52.48807718538511,74525.5
1712792897.42,0,0,46.5,0.0,1.0,2.0,26.93576171875,41.501814224299025,1006.966580170351,52.4455972852095,75061.0
1712792899.45,0,0,54.5,0.0,0.0,0.0,26.92228515625,41.4711166464595,1006.9559447437659,52.534592022830694,75196.5
1712792901.41,0,0,54.5,0.0,0.0,0.0,26.9091015625,41.43754151066551,1006.9475165252818,52.605117783444726,75636.0
1712792903.45,0,0,47.0,0.0,0.0,0.5,26.8942578125,41.37462502705213,1006.9441835614782,52.633007596302775,75944.5
1712792905.42,0,0,62.0,0.0,0.0,0.5,26.8774609375,41.34649875498917,1006.9359452158567,52.70194523887382,76151.5
1712792907.45,0,0,52.0,0.0,0.0,1.0,26.8559765625,41.306194832321964,1006.9374067062786,52.68971558671201,76604.5
1712792909.42,0,0,55.5,0.0,0.0,1.0,26.830097656249997,41.30038421614135,1006.9325925213983,52.73000042470916,76534.5
