Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712792363.6,0,0,59.0,0.0,0.0,0.0,25.9034375,46.189515960789464,1006.5201148929261,56.18216642681491,2269.5
1712792365.52,0,0,59.0,0.0,0.0,0.0,25.9034375,46.189515960789464,1006.5201148929261,56.18216642681491,2269.5
1712792367.66,0,0,51.0,0.0,0.0,0.0,26.0317578125,45.40089486579476,1006.5125713114892,56.245311763662386,3024.5
1712792369.57,0,0,61.5,0.0,0.0,0.0,26.12716796875,44.72156560135305,1006.5154592599145,56.2211374108793,3835.0
1712792371.6,0,0,53.5,0.0,0.0,0.0,26.200800781250003,44.22580667029507,1006.5322153840423,56.080876902588194,4604.0
1712792373.57,0,0,53.0,0.0,0.0,0.0,26.2548046875,43.850302726544754,1006.5585708961048,55.86026652039851,5363.5
1712792375.58,0,0,53.0,0.0,0.0,0.0,26.29171875,43.529651580417536,1006.5701206380221,55.76359016110858,6133.5
1712792377.57,0,0,57.0,0.0,0.0,0.0,26.31779296875,43.273137893298994,1006.5579950142692,55.865086912360645,6961.0
1712792379.6,0,0,53.0,0.0,0.0,0.0,26.34123046875,43.057900092523994,1006.5372554477515,56.03868833750907,7798.0
1712792381.57,0,0,58.5,0.0,0.0,0.0,26.36173828125,42.93961905625389,1006.5281888295895,56.11458177733432,8655.0
1712792383.6,0,0,56.5,0.0,0.0,0.0,26.3762890625,42.83543253538498,1006.5302038547231,56.09771466645173,9465.5
1712792385.55,0,0,56.5,0.0,0.0,0.0,26.3883984375,42.778039647210896,1006.5360375063838,56.048883255997595,10294.5
1712792387.6,0,0,67.0,0.0,0.0,0.0,26.39181640625,42.687359696403234,1006.5381305482948,56.0313632095506,11192.5
1712792389.57,0,0,56.5,0.0,0.0,0.0,26.3895703125,42.584337449137934,1006.5292900899428,56.10536358796814,12058.0
1712792391.61,0,0,53.0,0.0,0.0,0.0,26.39396484375,42.488001570553145,1006.5199924311323,56.1831913852828,12985.5
1712792393.55,0,0,53.0,0.0,0.0,0.0,26.3997265625,42.388945318618,1006.5232979629195,56.15552170772635,13763.5
1712792395.6,0,0,62.0,0.0,0.0,0.0,26.399042968750003,42.30679512946425,1006.5100749353123,56.266208401226095,14670.5
1712792397.57,0,0,65.5,0.0,0.0,0.0,26.400703125,42.24545539030531,1006.5153678347385,56.22190271625546,15522.5
1712792399.59,0,0,54.0,0.0,0.0,0.0,26.40109375,42.201563840606354,1006.5229238673634,56.15865315535497,16405.0
1712792401.57,0,0,64.0,0.0,0.0,0.0,26.404609375,42.196105955765,1006.5208494877438,56.176017198068294,17150.5
1712792403.58,0,0,64.0,0.0,0.0,0.0,26.41671875,42.36157193354856,1006.5258164752554,56.134439997624085,17927.5
1712792405.57,0,0,55.5,0.0,0.0,0.0,26.4294140625,42.48324467980799,1006.5222177188027,56.16456422022178,18772.5
1712792407.6,0,0,57.5,0.0,0.0,0.0,26.44611328125,42.44994784606782,1006.5086839861602,56.27785180160015,19644.0
1712792409.57,0,0,52.0,0.0,0.0,0.0,26.467304687499997,42.37904961880802,1006.4972548351031,56.373523491507235,20448.0
1712792411.61,0,0,50.5,0.0,0.0,0.0,26.4899609375,42.29368889645217,1006.4873375352954,56.45654030150048,21259.0
1712792413.55,0,0,50.5,0.0,0.0,0.0,26.508320312499997,42.21666716287605,1006.4860125090568,56.467632039183414,22099.0
1712792415.61,0,0,55.0,0.0,0.0,0.0,26.524140625,42.16867084045649,1006.4831572112846,56.49153368416067,22847.0
1712792417.54,0,0,61.5,0.0,0.0,0.0,26.524140625,42.16867084045649,1006.4831572112846,56.49153368416067,22847.0
1712792419.6,0,0,44.0,0.0,0.0,0.0,26.530390625,42.16352289556968,1006.4716768446256,56.58763607214727,23713.0
1712792421.55,0,0,44.0,0.0,0.0,0.0,26.53146484375,42.16071628041715,1006.4716911883651,56.58751597506199,24493.5
1712792423.6,0,0,59.0,0.0,0.0,1.0,26.53703125,42.14963453952079,1006.4772721962361,56.5407971084866,25230.0
1712792425.57,0,0,51.5,0.0,0.0,1.0,26.539765625,42.12944812985377,1006.4817140762391,56.50361412584491,26076.5
1712792427.6,0,0,71.5,0.0,0.0,1.0,26.5485546875,42.07482319644706,1006.4743574819661,56.56519624631975,26870.5
1712792429.59,0,0,51.5,0.0,0.0,1.0,26.55880859375,42.023306264266566,1006.4788989781669,56.52717929328091,27569.5
1712792431.6,0,0,51.5,0.0,0.0,1.0,26.56525390625,41.97429804558764,1006.4807150159786,56.511977239584255,28421.5
1712792433.58,0,0,53.5,0.0,0.0,1.0,26.56916015625,41.93378982147556,1006.476675672766,56.545790602180965,29000.0
1712792435.61,0,0,49.5,0.0,0.0,1.0,26.57169921875,41.91360566452627,1006.4877232530409,56.45331147976955,29782.0
1712792437.57,0,0,65.0,0.0,0.0,1.0,26.57169921875,41.8726708393384,1006.5084927032124,56.2794530093032,30486.0
1712792439.56,0,0,65.0,0.0,0.0,1.0,26.57404296875,41.849548547468956,1006.5157615665814,56.218606872455496,31305.5
1712792441.61,0,0,57.0,0.0,0.0,1.0,26.57404296875,41.82908765525376,1006.5157615671853,56.21860686684485,32086.0
1712792443.57,0,0,60.5,0.0,0.0,1.0,26.574238281249997,41.82618694667164,1006.5126172472328,56.24492724576081,32685.5
1712792445.6,0,0,50.0,0.0,0.0,1.0,26.570820312499997,41.811188480546534,1006.4975456390642,56.37108912939911,33295.0
1712792447.57,0,0,46.0,0.0,0.0,1.0,26.563984375,41.80457284093386,1006.491633543231,56.42057885636852,34010.0
