Time,Temperature,Gas,Humidity,Pressure,Altitude,pm10 standard,pm25 standard,pm100 env
1707958123.238456,22.79074219,247888,41.66969569347676,1004.508425085593,73.03511943163558,1,2,2
1707958124.2494917,22.74210938,248637,41.68209508509578,1004.5008922631444,73.09827706984991,1,2,2
1707958125.2605486,22.69074219,248262,41.717805008917985,1004.4990556194659,73.11367614712377,2,2,2
1707958126.2716198,22.64171875,248449,41.753775328677236,1004.4891403948109,73.19680932950159,2,2,2
1707958127.2826495,22.59640625,249201,41.790155507438826,1004.4836960983931,73.24245675601648,2,2,2
1707958128.2953608,22.56125,249768,41.833555121501796,1004.4866340047092,73.21782400499208,1,1,1
1707958129.308437,22.52765625,250338,41.883040470197756,1004.492173064668,73.17138215,1,1,1
1707958130.3214092,22.48898438,249201,41.931981600930605,1004.4892335818641,73.19602800913154,1,1,1
1707958131.3343482,22.45578125,249768,42.005172886896275,1004.495412914475,73.14421795563926,1,1,1
1707958132.347075,22.43019531,249201,42.09696631199177,1004.4920612667358,73.17231950991676,1,1,1
1707958133.3600113,22.39894531,250719,42.16451726856578,1004.484387,73.23666698851193,0,0,0
1707958134.3735895,22.36496094,249013,42.237708696607854,1004.4892483797562,73.19590393724121,0,0,0
1707958135.3865385,22.333125,249579,42.32892618204908,1004.4942694474287,73.15380523185826,0,0,0
1707958136.4004593,22.30304688,249958,42.42630516406664,1004.4953786088251,73.14450558753515,0,0,0
1707958137.4137514,22.276875,249579,42.51823762,1004.5012928846755,73.09491811872007,1,1,1
1707958138.4278443,22.25128906,251293,42.580628485157845,1004.5064715819519,73.05149820593763,1,1,1
1707958139.4410973,22.2284375,250910,42.63740967959291,1004.5025313149085,73.08453469307743,1,1,1
1707958140.454071,22.21125,250148,42.69483406617868,1004.5012031667112,73.09567034543846,1,1,1
1707958141.467079,22.19621094,250528,42.740643374562765,1004.5051695637231,73.06241474085179,1,1,1
1707958142.4801092,22.18253906,250338,42.81036326338063,1004.5045775379014,73.06737848,1,1,1
1707958143.4927979,22.16769531,249579,42.86810074047317,1004.5105775474004,73.01707256083888,1,1,1
1707958144.5057743,22.14699219,249013,42.919264073163056,1004.5119250461387,73.00577475,0,0,0
1707958145.518708,22.12550781,248262,43.006013926892955,1004.5102568031248,73.01976177288836,0,0,0
1707958146.5312276,22.10421875,249579,43.110667936772984,1004.5191702956987,72.94502875211336,0,0,0
1707958147.544199,22.08410156,250719,43.19171005215475,1004.5197801300324,72.93991576339533,1,1,1
1707958148.5570908,22.06769531,249768,43.26129639,1004.512906958049,72.99754213,1,1,1
1707958149.5700321,22.05050781,251293,43.33082158226294,1004.5098571447276,73.02311262454973,1,1,1
1707958150.5829542,22.03390625,251101,43.37065418997771,1004.51975,72.94016581852597,1,1,1
1707958151.5959125,22.01085938,251870,43.41573079636344,1004.5137534284164,72.99044510056522,1,1,1
1707958152.608883,21.99132813,251870,43.449293086616144,1004.5204611657291,72.93420581,1,1,1
1707958153.6221666,21.97628906,252642,43.47740430220653,1004.5209925709266,72.92975039269592,1,1,1
1707958154.635484,21.96554688,251870,43.506000964046116,1004.5201506288178,72.93680941916683,1,1,1
1707958155.6488044,21.955,253420,43.53462369138558,1004.5162158592899,72.96979945,0,1,1
1707958156.6622882,21.94210938,253420,43.57491294170149,1004.518622744947,72.94961954336921,0,1,1
1707958157.675895,21.92863281,253420,43.597253230338694,1004.5166322135223,72.96630863304674,0,1,1
1707958158.6891167,21.91632813,254006,43.61972742173949,1004.514888449866,72.98092878496767,0,1,1
1707958159.7019656,21.90441406,254595,43.62435395150794,1004.5291780362751,72.86112191371363,0,1,1
1707958160.714886,21.88566406,254202,43.65207200555924,1004.5286343009584,72.86568068,0,1,1
1707958161.7278416,21.86320313,254792,43.64954947191136,1004.5218927171982,72.92220337511995,0,1,1
